,metric,trainset,holdout,5-fold,model,selection,embed_selector
222,f1,0.7187454507222231,0.6725571725571726,0.6231048641317215,lr,embed_lgbm,lgbm
223,bal-acc,0.732093316519546,0.6887767969735183,0.6346794871794871,lr,embed_lgbm,lgbm
224,acc,0.8412698412698413,0.7619047619047619,0.7181176470588235,lr,embed_linear,linear
225,auroc,0.9479192938209331,0.8668978562421186,0.8391923076923076,lr,embed_linear,linear
226,sens,0.8398486759142496,0.7601513240857503,0.7153205128205128,lr,embed_linear,linear
227,spec,0.7950819672131147,0.7049180327868853,0.6383333333333333,lr,embed_linear,linear
228,ppv,0.8214285714285714,0.7464788732394366,0.7025783410138249,lr,embed_linear,linear
229,npv,0.8660714285714286,0.7818181818181819,0.7576296296296297,lr,embed_linear,linear
230,f1,0.8404558404558404,0.760395537525355,0.7132377326488353,lr,embed_linear,linear
231,bal-acc,0.8398486759142496,0.7601513240857503,0.7153205128205128,lr,embed_linear,linear
232,acc,0.7857142857142857,0.7579365079365079,0.7577254901960785,lr,wrap,none
233,auroc,0.7719419924337956,0.7723203026481715,0.8054487179487179,lr,wrap,none
234,sens,0.7786885245901639,0.75,0.7495,lr,wrap,none
235,spec,0.5573770491803278,0.5,0.499,lr,wrap,none
236,ppv,0.7065217391304348,0.680628272251309,0.6820802005012531,lr,wrap,none
237,npv,1.0,1.0,1.0,lr,wrap,none
238,f1,0.7719074756956085,0.7383177570093458,0.736544764715467,lr,wrap,none
239,bal-acc,0.7786885245901639,0.75,0.7495,lr,wrap,none
240,acc,0.8452380952380952,0.7619047619047619,0.7221176470588236,rf,none,none
241,auroc,0.955359394703657,0.876860025220681,0.8308076923076924,rf,none,none
242,sens,0.841172761664565,0.7566204287515763,0.7174230769230769,rf,none,none
243,spec,0.7131147540983607,0.5901639344262295,0.5810000000000001,rf,none,none
244,ppv,0.782608695652174,0.7058823529411765,0.6866056610732066,rf,none,none
245,npv,0.9560439560439561,0.8780487804878049,0.7889107796228539,rf,none,none
246,f1,0.8414403949470016,0.7529411764705882,0.7139412796202602,rf,none,none
247,bal-acc,0.841172761664565,0.7566204287515763,0.7174230769230769,rf,none,none
248,acc,0.8571428571428571,0.7698412698412699,0.7025098039215687,rf,assoc,none
249,auroc,0.9418663303909205,0.8653846153846153,0.825551282051282,rf,assoc,none
250,sens,0.8539722572509458,0.7663303909205548,0.6993076923076924,rf,assoc,none
251,spec,0.7540983606557377,0.6557377049180327,0.614,rf,assoc,none
252,ppv,0.8051948051948052,0.7307692307692307,0.6868742368742368,rf,assoc,none
253,npv,0.9387755102040817,0.8333333333333334,0.7542110177404295,rf,assoc,none
254,f1,0.8548015364916772,0.7655738756656187,0.6955678017332794,rf,assoc,none
255,bal-acc,0.8539722572509458,0.7663303909205548,0.6993076923076924,rf,assoc,none
256,acc,0.876984126984127,0.753968253968254,0.6942745098039216,rf,pred,none
257,auroc,0.9606557377049181,0.8627364438839847,0.7953846153846154,rf,pred,none
258,sens,0.8759773013871375,0.751702395964691,0.6889102564102564,rf,pred,none
259,spec,0.8442622950819673,0.680327868852459,0.5316666666666667,rf,pred,none
260,ppv,0.8613138686131386,0.7328767123287672,0.6616267383001663,rf,pred,none
261,npv,0.8956521739130435,0.7830188679245284,0.7705635540929658,rf,pred,none
262,f1,0.8765467216612146,0.7517162471395882,0.6817269549184444,rf,pred,none
263,bal-acc,0.8759773013871375,0.751702395964691,0.6889102564102564,rf,pred,none
264,acc,0.7261904761904762,0.6825396825396826,0.6826666666666666,rf,embed_lgbm,lgbm
265,auroc,0.7935056746532156,0.7050126103404792,0.6252179487179488,rf,embed_lgbm,lgbm
266,sens,0.732093316519546,0.6887767969735183,0.6888205128205127,rf,embed_lgbm,lgbm
267,spec,0.9180327868852459,0.8852459016393442,0.8853333333333333,rf,embed_lgbm,lgbm
268,ppv,0.8765432098765432,0.8205128205128205,0.8281058982297372,rf,embed_lgbm,lgbm
269,npv,0.6549707602339181,0.6206896551724138,0.6219396602598439,rf,embed_lgbm,lgbm
270,f1,0.7187454507222231,0.6725571725571726,0.67136040060239,rf,embed_lgbm,lgbm
271,bal-acc,0.732093316519546,0.6887767969735183,0.6888205128205127,rf,embed_lgbm,lgbm
272,acc,0.8174603174603174,0.7619047619047619,0.7498823529411764,rf,embed_linear,linear
273,auroc,0.9398486759142497,0.8738965952080707,0.8227051282051281,rf,embed_linear,linear
274,sens,0.8122320302648172,0.7548549810844893,0.7419615384615386,rf,embed_linear,linear
275,spec,0.6475409836065574,0.5327868852459017,0.507,rf,embed_linear,linear
276,ppv,0.7470588235294118,0.6902173913043478,0.6805675954592363,rf,embed_linear,linear
277,npv,0.9634146341463414,0.9558823529411765,0.9615686274509804,rf,embed_linear,linear
278,f1,0.8105882352941176,0.7465638618840094,0.7303283820859723,rf,embed_linear,linear
279,bal-acc,0.8122320302648172,0.7548549810844893,0.7419615384615386,rf,embed_linear,linear
280,acc,0.7857142857142857,0.7579365079365079,0.7577254901960785,rf,wrap,none
281,auroc,0.8249054224464061,0.7083543505674653,0.8163717948717949,rf,wrap,none
282,sens,0.7786885245901639,0.75,0.7495,rf,wrap,none
283,spec,0.5573770491803278,0.5,0.499,rf,wrap,none
284,ppv,0.7065217391304348,0.680628272251309,0.6820802005012531,rf,wrap,none
285,npv,1.0,1.0,1.0,rf,wrap,none
286,f1,0.7719074756956085,0.7383177570093458,0.736544764715467,rf,wrap,none
287,bal-acc,0.7786885245901639,0.75,0.7495,rf,wrap,none
288,acc,0.8253968253968254,0.7658730158730159,0.7059607843137256,sgd,none,none
289,auroc,0.8505674653215638,0.7813366960907945,0.7258653846153846,sgd,none,none
290,sens,0.824968474148802,0.766015132408575,0.7063333333333333,sgd,none,none
291,spec,0.8114754098360656,0.7704918032786885,0.7126666666666667,sgd,none,none
292,ppv,0.8257575757575758,0.7795275590551181,0.7215043577112542,sgd,none,none
293,npv,0.825,0.752,0.6951817020782538,sgd,none,none
294,f1,0.8251214434420542,0.7657808094015344,0.7052218550885753,sgd,none,none
295,bal-acc,0.824968474148802,0.766015132408575,0.7063333333333333,sgd,none,none
296,acc,0.8055555555555556,0.7619047619047619,0.7261960784313727,sgd,assoc,none
297,auroc,0.839407313997478,0.7771122320302647,0.7492948717948719,sgd,assoc,none
298,sens,0.8054854981084489,0.7619167717528372,0.7258974358974359,sgd,assoc,none
299,spec,0.8032786885245902,0.7622950819672131,0.7133333333333334,sgd,assoc,none
300,ppv,0.813953488372093,0.7734375,0.7330941003669157,sgd,assoc,none
301,npv,0.7967479674796748,0.75,0.7278571428571429,sgd,assoc,none
302,f1,0.8054054054054054,0.761769710720363,0.7247532097400873,sgd,assoc,none
303,bal-acc,0.8054854981084489,0.7619167717528372,0.7258974358974359,sgd,assoc,none
304,acc,0.8333333333333334,0.7619047619047619,0.7143529411764706,sgd,pred,none
305,auroc,0.8325031525851198,0.7609394703656998,0.7141794871794873,sgd,pred,none
306,sens,0.8331651954602775,0.7619167717528372,0.7141794871794872,sgd,pred,none
307,spec,0.8278688524590164,0.7622950819672131,0.7206666666666666,sgd,pred,none
308,ppv,0.8384615384615385,0.7734375,0.7312205008606807,sgd,pred,none
309,npv,0.8278688524590164,0.75,0.7014014970536709,sgd,pred,none
310,f1,0.8331651954602775,0.761769710720363,0.7134297036844492,sgd,pred,none
311,bal-acc,0.8331651954602775,0.7619167717528372,0.7141794871794872,sgd,pred,none
312,acc,0.7023809523809523,0.6468253968253969,0.5833725490196079,sgd,embed_lgbm,lgbm
313,auroc,0.7535308953341741,0.7034678436317781,0.6178205128205128,sgd,embed_lgbm,lgbm
314,sens,0.7022068095838587,0.6473518284993695,0.582051282051282,sgd,embed_lgbm,lgbm
315,spec,0.6967213114754098,0.6639344262295082,0.5333333333333334,sgd,embed_lgbm,lgbm
316,ppv,0.7131782945736435,0.6666666666666666,0.5903701024390681,sgd,embed_lgbm,lgbm
317,npv,0.6910569105691057,0.627906976744186,0.5779393746350268,sgd,embed_lgbm,lgbm
318,f1,0.7021511307225593,0.6468198352833725,0.580138804683847,sgd,embed_lgbm,lgbm
