,metric,trainset,holdout,5-fold,model,selection,embed_selector
111,bal-acc,0.9795081967213115,0.9918032786885246,0.9671666666666667,knn,embed_lgbm,lgbm
112,acc,0.8611111111111112,0.8015873015873016,0.7697254901960784,knn,embed_linear,linear
113,auroc,0.9612232030264817,0.8834489281210594,0.8605576923076923,knn,embed_linear,linear
114,sens,0.8573139974779319,0.7978562421185371,0.7647051282051283,knn,embed_linear,linear
115,spec,0.7377049180327869,0.680327868852459,0.6063333333333334,knn,embed_linear,linear
116,ppv,0.7987421383647799,0.7531645569620253,0.717109345921132,knn,embed_linear,linear
117,npv,0.967741935483871,0.8829787234042553,0.8959249084249084,knn,embed_linear,linear
118,f1,0.8580510179447977,0.7974537037037037,0.7601431016405273,knn,embed_linear,linear
119,bal-acc,0.8573139974779319,0.7978562421185371,0.7647051282051283,knn,embed_linear,linear
120,acc,1.0,1.0,1.0,lgbm,none,none
121,auroc,1.0,1.0,1.0,lgbm,none,none
122,sens,1.0,1.0,1.0,lgbm,none,none
123,spec,1.0,1.0,1.0,lgbm,none,none
124,ppv,1.0,1.0,1.0,lgbm,none,none
125,npv,1.0,1.0,1.0,lgbm,none,none
126,f1,1.0,1.0,1.0,lgbm,none,none
127,bal-acc,1.0,1.0,1.0,lgbm,none,none
128,acc,1.0,1.0,1.0,lgbm,assoc,none
129,auroc,1.0,1.0,1.0,lgbm,assoc,none
130,sens,1.0,1.0,1.0,lgbm,assoc,none
131,spec,1.0,1.0,1.0,lgbm,assoc,none
132,ppv,1.0,1.0,1.0,lgbm,assoc,none
133,npv,1.0,1.0,1.0,lgbm,assoc,none
134,f1,1.0,1.0,1.0,lgbm,assoc,none
135,bal-acc,1.0,1.0,1.0,lgbm,assoc,none
136,acc,1.0,1.0,1.0,lgbm,pred,none
137,auroc,1.0,1.0,1.0,lgbm,pred,none
138,sens,1.0,1.0,1.0,lgbm,pred,none
139,spec,1.0,1.0,1.0,lgbm,pred,none
140,ppv,1.0,1.0,1.0,lgbm,pred,none
141,npv,1.0,1.0,1.0,lgbm,pred,none
142,f1,1.0,1.0,1.0,lgbm,pred,none
143,bal-acc,1.0,1.0,1.0,lgbm,pred,none
144,acc,1.0,1.0,1.0,lgbm,embed_lgbm,lgbm
145,auroc,1.0,1.0,1.0,lgbm,embed_lgbm,lgbm
146,sens,1.0,1.0,1.0,lgbm,embed_lgbm,lgbm
147,spec,1.0,1.0,1.0,lgbm,embed_lgbm,lgbm
148,ppv,1.0,1.0,1.0,lgbm,embed_lgbm,lgbm
149,npv,1.0,1.0,1.0,lgbm,embed_lgbm,lgbm
