,metric,trainset,holdout,5-fold,model,selection,embed_selector
77,npv,1.0,1.0,0.9600000000000002,knn,embed_lgbm,lgbm
78,f1,1.0,0.913515862668405,0.8512481408900847,knn,embed_lgbm,lgbm
79,bal-acc,1.0,0.9123711340206185,0.8515288220551378,knn,embed_lgbm,lgbm
80,acc,0.7138047138047138,0.6733668341708543,0.6130769230769231,knn,embed_linear,linear
81,auroc,0.8969907407407407,0.8549120679199514,0.7151259398496241,knn,embed_linear,linear
82,sens,0.7062908496732027,0.6657064887810794,0.6051629072681705,knn,embed_linear,linear
83,spec,0.4583333333333333,0.36082474226804123,0.3584210526315789,knn,embed_linear,linear
84,ppv,0.6517857142857143,0.6149068322981367,0.585907435476401,knn,embed_linear,linear
85,npv,0.9041095890410958,0.9210526315789473,0.7052197802197803,knn,embed_linear,linear
86,f1,0.6914153699470719,0.6356851147725673,0.578320648821928,knn,embed_linear,linear
87,bal-acc,0.7062908496732027,0.6657064887810794,0.6051629072681705,knn,embed_linear,linear
88,acc,1.0,1.0,1.0,knn,wrap,none
89,auroc,1.0,1.0,1.0,knn,wrap,none
90,sens,1.0,1.0,1.0,knn,wrap,none
91,spec,1.0,1.0,1.0,knn,wrap,none
92,ppv,1.0,1.0,1.0,knn,wrap,none
93,npv,1.0,1.0,1.0,knn,wrap,none
94,f1,1.0,1.0,1.0,knn,wrap,none
95,bal-acc,1.0,1.0,1.0,knn,wrap,none
96,acc,1.0,1.0,0.5125641025641026,lgbm,none,none
97,auroc,1.0,1.0,0.5,lgbm,none,none
98,sens,1.0,1.0,0.5,lgbm,none,none
99,spec,1.0,1.0,0.0,lgbm,none,none
100,ppv,1.0,1.0,0.5125641025641026,lgbm,none,none
101,npv,1.0,1.0,,lgbm,none,none
102,f1,1.0,1.0,0.3388348615356117,lgbm,none,none
103,bal-acc,1.0,1.0,0.5,lgbm,none,none
104,acc,1.0,1.0,1.0,lgbm,assoc,none
105,auroc,1.0,1.0,1.0,lgbm,assoc,none
106,sens,1.0,1.0,1.0,lgbm,assoc,none
107,spec,1.0,1.0,1.0,lgbm,assoc,none
108,ppv,1.0,1.0,1.0,lgbm,assoc,none
109,npv,1.0,1.0,1.0,lgbm,assoc,none
110,f1,1.0,1.0,1.0,lgbm,assoc,none
111,bal-acc,1.0,1.0,1.0,lgbm,assoc,none
112,acc,1.0,1.0,1.0,lgbm,pred,none
113,auroc,1.0,1.0,1.0,lgbm,pred,none
114,sens,1.0,1.0,1.0,lgbm,pred,none
115,spec,1.0,1.0,1.0,lgbm,pred,none
116,ppv,1.0,1.0,1.0,lgbm,pred,none
117,npv,1.0,1.0,1.0,lgbm,pred,none
118,f1,1.0,1.0,1.0,lgbm,pred,none
119,bal-acc,1.0,1.0,1.0,lgbm,pred,none
120,acc,1.0,1.0,0.8871794871794872,lgbm,embed_lgbm,lgbm
121,auroc,1.0,1.0,0.908421052631579,lgbm,embed_lgbm,lgbm
122,sens,1.0,1.0,0.8863157894736842,lgbm,embed_lgbm,lgbm
123,spec,1.0,1.0,0.8526315789473685,lgbm,embed_lgbm,lgbm
124,ppv,1.0,1.0,0.8923076923076924,lgbm,embed_lgbm,lgbm
125,npv,1.0,1.0,0.876923076923077,lgbm,embed_lgbm,lgbm
126,f1,1.0,1.0,0.8834239130434783,lgbm,embed_lgbm,lgbm
127,bal-acc,1.0,1.0,0.8863157894736842,lgbm,embed_lgbm,lgbm
128,acc,1.0,1.0,1.0,lgbm,embed_linear,linear
129,auroc,1.0,1.0,1.0,lgbm,embed_linear,linear
130,sens,1.0,1.0,1.0,lgbm,embed_linear,linear
131,spec,1.0,1.0,1.0,lgbm,embed_linear,linear
132,ppv,1.0,1.0,1.0,lgbm,embed_linear,linear
133,npv,1.0,1.0,1.0,lgbm,embed_linear,linear
134,f1,1.0,1.0,1.0,lgbm,embed_linear,linear
135,bal-acc,1.0,1.0,1.0,lgbm,embed_linear,linear
136,acc,1.0,1.0,0.5125641025641026,lgbm,wrap,none
137,auroc,1.0,1.0,0.5,lgbm,wrap,none
138,sens,1.0,1.0,0.5,lgbm,wrap,none
139,spec,1.0,1.0,0.0,lgbm,wrap,none
140,ppv,1.0,1.0,0.5125641025641026,lgbm,wrap,none
141,npv,1.0,1.0,,lgbm,wrap,none
142,f1,1.0,1.0,0.3388348615356117,lgbm,wrap,none
143,bal-acc,1.0,1.0,0.5,lgbm,wrap,none
144,acc,1.0,1.0,1.0,rf,none,none
145,auroc,1.0,1.0,1.0,rf,none,none
146,sens,1.0,1.0,1.0,rf,none,none
147,spec,1.0,1.0,1.0,rf,none,none
148,ppv,1.0,1.0,1.0,rf,none,none
149,npv,1.0,1.0,1.0,rf,none,none
150,f1,1.0,1.0,1.0,rf,none,none
151,bal-acc,1.0,1.0,1.0,rf,none,none
152,acc,1.0,1.0,0.5125641025641026,rf,assoc,none
153,auroc,1.0,1.0,0.5,rf,assoc,none
154,sens,1.0,1.0,0.5,rf,assoc,none
155,spec,1.0,1.0,0.0,rf,assoc,none
156,ppv,1.0,1.0,0.5125641025641026,rf,assoc,none
157,npv,1.0,1.0,,rf,assoc,none
158,f1,1.0,1.0,0.3388348615356117,rf,assoc,none
159,bal-acc,1.0,1.0,0.5,rf,assoc,none
160,acc,1.0,1.0,0.5125641025641026,rf,pred,none
161,auroc,1.0,1.0,0.5,rf,pred,none
162,sens,1.0,1.0,0.5,rf,pred,none
163,spec,1.0,1.0,0.0,rf,pred,none
164,ppv,1.0,1.0,0.5125641025641026,rf,pred,none
165,npv,1.0,1.0,,rf,pred,none
166,f1,1.0,1.0,0.3388348615356117,rf,pred,none
167,bal-acc,1.0,1.0,0.5,rf,pred,none
168,acc,1.0,1.0,0.5125641025641026,rf,embed_lgbm,lgbm
169,auroc,1.0,1.0,0.5,rf,embed_lgbm,lgbm
170,sens,1.0,1.0,0.5,rf,embed_lgbm,lgbm
171,spec,1.0,1.0,0.0,rf,embed_lgbm,lgbm
172,ppv,1.0,1.0,0.5125641025641026,rf,embed_lgbm,lgbm
173,npv,1.0,1.0,,rf,embed_lgbm,lgbm
174,f1,1.0,1.0,0.3388348615356117,rf,embed_lgbm,lgbm
175,bal-acc,1.0,1.0,0.5,rf,embed_lgbm,lgbm
176,acc,1.0,1.0,1.0,rf,embed_linear,linear
177,auroc,1.0,1.0,1.0,rf,embed_linear,linear
178,sens,1.0,1.0,1.0,rf,embed_linear,linear
179,spec,1.0,1.0,1.0,rf,embed_linear,linear
180,ppv,1.0,1.0,1.0,rf,embed_linear,linear
181,npv,1.0,1.0,1.0,rf,embed_linear,linear
182,f1,1.0,1.0,1.0,rf,embed_linear,linear
183,bal-acc,1.0,1.0,1.0,rf,embed_linear,linear
184,acc,1.0,1.0,0.5125641025641026,rf,wrap,none
185,auroc,1.0,1.0,0.5,rf,wrap,none
186,sens,1.0,1.0,0.5,rf,wrap,none
187,spec,1.0,1.0,0.0,rf,wrap,none
188,ppv,1.0,1.0,0.5125641025641026,rf,wrap,none
189,npv,1.0,1.0,,rf,wrap,none
190,f1,1.0,1.0,0.3388348615356117,rf,wrap,none
191,bal-acc,1.0,1.0,0.5,rf,wrap,none
192,acc,1.0,1.0,0.9698717948717949,sgd,none,none
193,auroc,1.0,1.0,0.9794486215538847,sgd,none,none
194,sens,1.0,1.0,0.96968671679198,sgd,none,none
195,spec,1.0,1.0,0.958421052631579,sgd,none,none
196,ppv,1.0,1.0,0.9627705627705628,sgd,none,none
197,npv,1.0,1.0,0.9788888888888889,sgd,none,none
198,f1,1.0,1.0,0.9697671667042058,sgd,none,none
199,bal-acc,1.0,1.0,0.96968671679198,sgd,none,none
200,acc,1.0,1.0,0.9848717948717949,sgd,assoc,none
201,auroc,1.0,1.0,0.9847368421052632,sgd,assoc,none
202,sens,1.0,1.0,0.9847368421052632,sgd,assoc,none
203,spec,1.0,1.0,0.9894736842105264,sgd,assoc,none
204,ppv,1.0,1.0,0.9904761904761905,sgd,assoc,none
205,npv,1.0,1.0,0.9818181818181818,sgd,assoc,none
206,f1,1.0,1.0,0.9848332102504118,sgd,assoc,none
207,bal-acc,1.0,1.0,0.9847368421052632,sgd,assoc,none
208,acc,1.0,1.0,0.9949999999999999,sgd,pred,none
209,auroc,1.0,1.0,0.9952380952380953,sgd,pred,none
210,sens,1.0,1.0,0.9952380952380953,sgd,pred,none
211,spec,1.0,1.0,1.0,sgd,pred,none
212,ppv,1.0,1.0,1.0,sgd,pred,none
213,npv,1.0,1.0,0.99,sgd,pred,none
214,f1,1.0,1.0,0.9949968730456537,sgd,pred,none
215,bal-acc,1.0,1.0,0.9952380952380953,sgd,pred,none
216,acc,1.0,1.0,0.985,sgd,embed_lgbm,lgbm
217,auroc,1.0,1.0,0.9844736842105263,sgd,embed_lgbm,lgbm
218,sens,1.0,1.0,0.9844736842105263,sgd,embed_lgbm,lgbm
219,spec,1.0,1.0,0.9689473684210526,sgd,embed_lgbm,lgbm
220,ppv,1.0,1.0,0.9730848861283643,sgd,embed_lgbm,lgbm
221,npv,1.0,1.0,1.0,sgd,embed_lgbm,lgbm
222,f1,1.0,1.0,0.9848958629446434,sgd,embed_lgbm,lgbm
223,bal-acc,1.0,1.0,0.9844736842105263,sgd,embed_lgbm,lgbm
224,acc,1.0,1.0,0.9848717948717949,sgd,embed_linear,linear
225,auroc,1.0,1.0,0.9984711779448622,sgd,embed_linear,linear
226,sens,1.0,1.0,0.9842105263157895,sgd,embed_linear,linear
227,spec,1.0,1.0,0.968421052631579,sgd,embed_linear,linear
228,ppv,1.0,1.0,0.9730848861283643,sgd,embed_linear,linear
229,npv,1.0,1.0,1.0,sgd,embed_linear,linear
230,f1,1.0,1.0,0.9847572628060434,sgd,embed_linear,linear
231,bal-acc,1.0,1.0,0.9842105263157895,sgd,embed_linear,linear
232,acc,1.0,1.0,1.0,sgd,wrap,none
233,auroc,1.0,1.0,1.0,sgd,wrap,none
234,sens,1.0,1.0,1.0,sgd,wrap,none
235,spec,1.0,1.0,1.0,sgd,wrap,none
236,ppv,1.0,1.0,1.0,sgd,wrap,none
237,npv,1.0,1.0,1.0,sgd,wrap,none
238,f1,1.0,1.0,1.0,sgd,wrap,none
239,bal-acc,1.0,1.0,1.0,sgd,wrap,none
