,metric,trainset,holdout,5-fold,model,selection,embed_selector
106,sens,0.6770833333333333,0.5400533610984577,0.4823717948717949,knn,assoc,none
107,spec,0.6666666666666666,0.5289256198347108,0.4136666666666667,knn,assoc,none
108,ppv,0.6875,0.5511811023622047,0.4953448275862069,knn,assoc,none
109,npv,0.6666666666666666,0.5289256198347108,0.4683497204549836,knn,assoc,none
110,f1,0.6770833333333333,0.5400533610984577,0.47939024215869513,knn,assoc,none
111,bal-acc,0.6770833333333333,0.5400533610984577,0.4823717948717949,knn,assoc,none
112,acc,0.7258064516129032,0.6370967741935484,0.6213877551020407,knn,pred,none
113,auroc,0.7846354166666667,0.6566343463265439,0.64117,knn,pred,none
114,sens,0.72421875,0.6364937853842649,0.6217435897435897,knn,pred,none
115,spec,0.675,0.6115702479338843,0.6133333333333333,knn,pred,none
116,ppv,0.717391304347826,0.6412213740458015,0.6377686553548623,knn,pred,none
117,npv,0.7363636363636363,0.6324786324786325,0.6125899456286894,knn,pred,none
118,f1,0.7243543641712978,0.6365057650967364,0.6187306449828719,knn,pred,none
119,bal-acc,0.72421875,0.6364937853842649,0.6217435897435897,knn,pred,none
120,acc,0.6814516129032258,0.5483870967741935,0.49983673469387757,knn,embed_lgbm,lgbm
